Filename,HiF,LoF,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),SB|Version,AccpCallQuality,Max#CallsConsidered,MonitoringNight
FENLANDS_20240708_042430_000.wav,1,,Mylu,23,29,,Mylu,Myvo,Labo,Myev,38.37,1.46,7.16,0.82,14.49,66.23,35.02,8.44,2.16,3.67,69.03,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042448_000.wav,1,,Mylu,22,31,,Mylu,Myvo,,,41.02,2.64,5.07,1.39,14.69,69.99,37.16,12.54,4.33,6.39,68.05,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042510_000.wav,1,,,10,19,Mylu,Mylu,Myvo,Labo,,38.69,2.26,5.76,1.2,14.91,60.9,35.92,7.59,2.92,4.49,67.07,Processed,BNP,6.02,,0.8,32,2024-07-07
FENLANDS_20240708_042516_000.wav,1,,Mylu,20,20,,Mylu,,,,37.91,0.7,5.89,0.8,10.82,63.57,35.7,8.59,3.08,4.45,92.43,Processed,BNP,8.01,,0.8,32,2024-07-07
FENLANDS_20240708_042525_000.wav,1,,Mylu,25,25,,Mylu,Epfu,,,38.26,1.3,6.34,1.01,11.41,64.32,35.9,8.74,2.64,4.01,87.68,Processed,BNP,13.8,,0.8,32,2024-07-07
FENLANDS_20240708_042540_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-07-07
FENLANDS_20240708_042544_000.wav,1,,Mylu,21,26,,Mylu,Myvo,Labo,,40.1,2.44,6.2,1.35,13.06,63.87,36.52,9.18,2.81,4.13,76.59,Processed,BNP,12.03,,0.8,32,2024-07-07
FENLANDS_20240708_042557_000.wav,1,,Mylu,9,12,,Mylu,Myvo,Labo,,38.54,1.34,6.52,0.83,21.1,62.54,35.33,7.21,2.36,3.87,47.4,Processed,BNP,6.02,,0.8,32,2024-07-07
FENLANDS_20240708_042603_000.wav,1,1,,12,25,Myvo,Myvo,Mylu,Myse,Epfu,41.55,2.37,4.52,1.1,20.31,66.97,36.81,10.94,4.98,7.05,49.24,Processed,BNP,10.04,,0.8,32,2024-07-07
FENLANDS_20240708_042618_000.wav,1,,Mylu,25,29,,Mylu,Myev,Labo,,40.27,0.94,7.7,0.6,9.27,69.49,35.99,10.6,1.78,3.32,107.88,Processed,BNP,10.47,,0.8,32,2024-07-07
FENLANDS_20240708_042629_000.wav,1,,Mylu,20,21,,Mylu,Labo,,,41.8,2.53,6.96,0.55,16.66,62.38,39.28,6.79,1.73,2.77,60.02,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_042635_000.wav,1,,Mylu,6,9,,Mylu,Myvo,,,39.47,1.55,5.34,1.02,15.96,61.09,35.75,7.95,3.31,4.58,62.67,Processed,BNP,6.02,,0.8,32,2024-07-07
FENLANDS_20240708_042643_000.wav,1,,,1,2,Labo/Mylu,Mylu,Labo,,,37.41,0.08,6.97,1.07,11.13,55.14,37.08,4.62,0.92,2.37,89.85,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_042648_000.wav,1,,,2,2,Mylu,Mylu,,,,37.43,0.54,5.3,0.32,10.71,59.83,35.09,6.02,2.03,4.4,93.4,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_042656_000.wav,1,,Mylu,11,15,,Mylu,Myvo,,,38.88,1.63,5.4,1.05,12.97,62.31,35.08,8.47,3.15,5.05,77.11,Processed,BNP,12.03,,0.8,32,2024-07-07
FENLANDS_20240708_042709_000.wav,1,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_042715_000.wav,1,1,Mylu,21,23,,Mylu,Epfu,Lano,,42.14,1.41,5.57,0.64,13.48,75.7,36.27,13,4,6.38,74.2,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042735_000.wav,1,,Mylu,21,27,,Mylu,Myvo,Labo,Myev,40.56,1.15,5.8,0.57,13.13,68.07,35.76,14.22,2.94,4.51,76.19,Processed,BNP,6.43,,0.8,32,2024-07-07
FENLANDS_20240708_042745_000.wav,1,1,Mylu,18,19,,Mylu,Epfu,Laci,,41.2,2.33,6.23,0.98,11.09,73.23,36.13,11.99,3.16,5.39,90.19,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042801_000.wav,1,1,,4,7,Epfu,Epfu,Lano,,,25.77,0.76,11.41,3.46,11.86,41.1,24.96,3.28,0.66,0.92,84.34,Processed,BNP,4.45,,0.8,32,2024-07-07
FENLANDS_20240708_042806_000.wav,1,1,Epfu,11,13,,Mylu,Epfu,Myvo,Lano,26.42,1.08,12.81,2.71,18.27,57.24,25.1,5.94,0.86,2.09,54.73,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042822_000.wav,1,1,Epfu,21,27,,Epfu,Lano,Mylu,Labo,26.03,1,12.81,1.77,12.23,54.13,24.92,5.3,0.7,1.77,81.76,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042838_000.wav,,1,Epfu,27,29,,Epfu,Laci,,,26.16,0.87,12.42,2.35,12.94,54.04,25.11,5.65,0.9,1.97,77.25,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042854_000.wav,,1,Epfu,20,23,,Epfu,Lano,Mylu,,25.75,0.49,12.62,1.51,11.74,47.66,24.79,3.92,0.58,1.36,85.15,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042910_000.wav,1,1,Mylu,13,15,,Mylu,Epfu,Myse,Myvo,41.74,1.69,5.44,1.71,19.59,76.91,35.96,15.28,4.62,7.77,51.04,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042929_000.wav,1,1,Epfu,11,18,,Epfu,Mylu,Lano,Labo,26.02,1.09,12.52,2.36,17.61,47.73,25.45,4.3,0.65,1.46,56.79,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_042946_000.wav,1,1,Mylu,15,16,,Mylu,Epfu,Lano,,39.71,1.04,6.27,0.79,14.05,68.06,35.77,12.37,2.99,4.31,71.16,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043002_000.wav,,1,Epfu,25,30,,Epfu,Lano,,,26.06,0.95,12.7,2.58,10.34,53.86,25.04,5.74,0.84,1.88,96.74,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043019_000.wav,,1,Epfu,23,31,,Epfu,Lano,Laci,,26.37,1.01,11.54,2.05,7.57,50.33,25.51,5.01,0.74,1.7,132.18,Processed,BNP,13.39,,0.8,32,2024-07-07
FENLANDS_20240708_043036_000.wav,1,,,6,11,Mylu,Mylu,Myvo,,,39.42,1,5.76,0.94,11.9,66.02,36.11,9.48,3.43,4.93,84.02,Processed,BNP,8.01,,0.8,32,2024-07-07
FENLANDS_20240708_043044_000.wav,1,,Mylu,13,15,,Mylu,Myvo,,,38.83,1.25,5.32,0.89,12.45,63.56,35.54,9,3.32,4.96,80.35,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_043056_000.wav,1,1,,7,16,Mylu,Mylu,Myvo,Epfu,,39.23,0.94,5.31,0.64,12.56,66.85,36.07,9.92,3.55,5.42,79.61,Processed,BNP,8.01,,0.8,32,2024-07-07
FENLANDS_20240708_043107_000.wav,1,,Mylu,16,27,,Mylu,Myvo,Labo,,39.52,1.17,5.45,0.98,11.49,66.21,35.61,10.07,3.47,5.4,87.01,Processed,BNP,8.17,,0.8,32,2024-07-07
FENLANDS_20240708_043115_000.wav,1,,Mylu,14,23,,Mylu,Myvo,Labo,,38.53,1.67,5.79,1.11,12.02,65.28,36.03,9.69,3.29,4.94,83.22,Processed,BNP,7.96,,0.8,32,2024-07-07
FENLANDS_20240708_043125_000.wav,1,,,1,2,Mylu/Myvo,Myvo,Mylu,,,39.49,2.01,5.44,0.91,19.76,59.08,37.11,6.97,2.51,3.91,50.6,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_043129_000.wav,1,,Mylu,17,27,,Mylu,Myvo,,,41.84,1.77,5.23,0.87,22.03,72.81,36.92,12.1,4.09,6.39,45.4,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043148_000.wav,1,,,12,22,Mylu,Mylu,Myvo,,,41.82,1.99,4.86,0.54,12.25,67.83,37.72,10.8,4,5.68,81.65,Processed,BNP,6.27,,0.8,32,2024-07-07
FENLANDS_20240708_043156_000.wav,1,1,Epfu,19,21,,Epfu,Mylu,Myvo,Labo,24.01,1.7,13.21,3.46,9.88,40.1,23.34,2.8,0.71,1.24,101.21,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043212_000.wav,1,1,Mylu,17,17,,Mylu,Epfu,,,40.19,0.7,6.35,0.52,12.28,71.67,35.73,13.37,2.82,4.51,81.43,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043228_000.wav,,1,Epfu,3,3,,Epfu,Mylu,,,24.05,0.36,14.08,0.83,4.52,37,22.64,2.01,0.48,0.81,221,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_043234_000.wav,1,1,,10,22,Myvo,Myvo,Mylu,Epfu,,41.57,1.36,4.39,0.72,18.7,67.07,35.88,11.8,4.81,6.76,53.48,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043253_000.wav,1,,Mylu,11,17,,Mylu,Labo,Myvo,Epfu,39.38,1.24,6.52,1.62,19.79,61.67,35.76,7.6,2.65,3.97,50.52,Processed,BNP,14.23,,0.8,32,2024-07-07
FENLANDS_20240708_043309_000.wav,1,1,Mylu,23,26,,Mylu,Epfu,Labo,,40.38,1.7,5.74,0.9,14.84,69.49,35.61,11.94,3.32,5.24,67.37,Processed,BNP,11.14,,0.8,32,2024-07-07
FENLANDS_20240708_043320_000.wav,1,,Mylu,25,31,,Mylu,Myvo,,,41.59,1.48,5.19,0.95,18.69,71.03,37.38,11.97,3.99,5.89,53.51,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043337_000.wav,1,,,13,29,Mylu,Mylu,Myvo,Labo,Myse,40.7,1.7,5.17,1.04,15.82,74.36,35.62,13.45,4.58,7.52,63.22,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043356_000.wav,,1,Epfu,24,30,,Epfu,Lano,Laci,,25.15,0.81,13.16,2.08,8.98,44.38,24.58,3.26,0.6,1.26,111.41,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043414_000.wav,1,,Mylu,27,30,,Mylu,Myvo,Labo,,40.56,1.41,6.68,1.17,13.67,66.17,36.81,10.13,2.52,3.57,73.17,Processed,BNP,7.35,,0.8,32,2024-07-07
FENLANDS_20240708_043426_000.wav,,1,Epfu,4,4,,Epfu,,,,24.3,0.89,16.15,2.79,7.64,37.95,24.13,2.41,0.35,0.66,130.9,Processed,BNP,8.01,,0.8,32,2024-07-07
FENLANDS_20240708_043446_000.wav,1,,,16,31,Mylu,Mylu,Myvo,Labo,,40.94,0.74,4.89,0.48,12.26,70.54,36.43,14.59,3.74,6.22,81.56,Processed,BNP,10.04,,0.8,32,2024-07-07
FENLANDS_20240708_043507_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-07-07
FENLANDS_20240708_043518_000.wav,,1,Epfu,23,27,,Epfu,Lano,Laci,,24.55,0.91,14.92,2.78,4.8,36.68,24.32,2.16,0.38,0.59,208.33,Processed,BNP,13.72,,0.8,32,2024-07-07
FENLANDS_20240708_043533_000.wav,1,1,Mylu,14,20,,Mylu,Epfu,Myvo,Labo,40.72,1.87,6.3,1.15,16,77.05,35.12,12.56,3.54,6.33,62.49,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043549_000.wav,1,1,Mylu,16,17,,Mylu,Epfu,Laci,Labo,43.18,1.55,5.12,1.24,20.18,77.61,36.99,15.11,4.43,7.77,49.55,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043606_000.wav,,,,1,1,Epfu,Epfu,,,,25.46,,13.04,,7.28,35.86,25.33,2.22,0.38,0.68,137.3,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_043611_000.wav,1,,Mylu,18,31,,Mylu,Myvo,,,43.25,1.21,4.25,0.76,14.44,70.65,37.6,13.48,4.75,7.31,69.25,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043630_000.wav,,1,Epfu,16,28,,Epfu,Lano,,,26.38,1.83,9.81,2.94,8.84,46.57,25.63,4.85,0.73,1.93,113.18,Processed,BNP,14.59,,0.8,32,2024-07-07
FENLANDS_20240708_043657_000.wav,1,1,Epfu,14,18,,Epfu,Mylu,Laci,Myse,24.05,0.48,12.9,1.56,10.8,52.17,23.44,5.45,0.82,1.71,92.63,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043713_000.wav,1,1,Mylu,10,17,,Epfu,Mylu,Laci,Myse,42.18,0.77,4.28,0.33,16.34,74.95,36.83,16.34,5.25,8.67,61.22,Processed,BNP,11.7,,0.8,32,2024-07-07
FENLANDS_20240708_043729_000.wav,1,1,Mylu,12,16,,Mylu,Epfu,Labo,Lano,40.46,2.45,4.71,1.76,15.56,71.54,35.41,14.93,5.33,7.87,64.27,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043754_000.wav,,,,1,1,Epfu,Epfu,,,,25.63,,13.07,,3.92,35.9,25.55,1.58,0.4,0.69,255.1,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_043759_000.wav,1,1,Mylu,17,26,,Mylu,Epfu,Myev,,40.97,2.4,4.67,0.41,12.11,77.71,35.18,16.5,5.27,8.35,82.58,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043818_000.wav,,1,Epfu,4,4,,Epfu,,,,25.12,0.52,13.69,1.15,5.69,37.29,25.04,1.94,0.36,0.71,175.62,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_043828_000.wav,,1,Epfu,7,7,,Epfu,,,,25.24,1.08,12.94,1.8,16.18,39.92,25.14,2.31,0.5,0.89,61.79,Processed,BNP,8.01,,0.8,32,2024-07-07
FENLANDS_20240708_043838_000.wav,,1,Epfu,17,24,,Epfu,Lano,Laci,,24.62,0.49,14.92,1.82,6.39,39.83,24.42,2.82,0.38,0.76,156.43,Processed,BNP,11.62,,0.8,32,2024-07-07
FENLANDS_20240708_043850_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-07-07
FENLANDS_20240708_043853_000.wav,1,1,Mylu,23,27,,Mylu,Myev,Epfu,,40.24,1.27,5.46,1.36,11.16,75.82,33.35,16.82,4.64,7.26,89.58,Processed,BNP,10.73,,0.8,32,2024-07-07
FENLANDS_20240708_043907_000.wav,1,,Mylu,15,22,,Mylu,Myyu,,,44.89,1.37,3.96,0.94,19.37,73.8,38.52,14,5.72,8.43,51.61,Processed,BNP,5.94,,0.8,32,2024-07-07
FENLANDS_20240708_043920_000.wav,,1,Epfu,21,22,,Epfu,,,,24.92,1.06,14.41,2.93,4.67,35.78,24.52,2.13,0.32,0.62,214.04,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_043938_000.wav,1,,,3,6,Mylu,Mylu,Myse,,,40.69,2.4,3.18,0.18,15.67,62.04,34.58,11.05,6.01,7.46,63.8,Processed,BNP,3.99,,0.8,32,2024-07-07
FENLANDS_20240708_043942_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-07-07
FENLANDS_20240708_043946_000.wav,1,1,Epfu,8,8,,Epfu,Mylu,,,24.39,0.6,15.13,1.85,11.92,34.88,24.27,1.81,0.3,0.53,83.86,Processed,BNP,6.02,,0.8,32,2024-07-07
FENLANDS_20240708_043958_000.wav,,1,Epfu,4,4,,Epfu,,,,25.16,0.44,13.34,1.29,5.89,36.63,25.04,2.11,0.37,0.71,169.78,Processed,BNP,6.02,,0.8,32,2024-07-07
FENLANDS_20240708_044008_000.wav,,1,Epfu,26,32,,Epfu,Lano,Laci,,25.44,0.92,13.19,2.18,9.19,43.46,24.97,3.44,0.56,1.13,108.77,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_044027_000.wav,,1,Epfu,5,6,,Epfu,Lano,,,24.66,1.56,14.11,1.83,6.89,37.44,23.2,2.03,0.51,0.76,145.05,Processed,BNP,6.02,,0.8,32,2024-07-07
FENLANDS_20240708_044044_000.wav,,1,Epfu,25,32,,Epfu,Lano,Laci,,24.8,0.71,13.72,1.88,6.65,45.75,24.54,4,0.46,1.13,150.35,Processed,BNP,9.5,,0.8,32,2024-07-07
FENLANDS_20240708_044055_000.wav,,1,Epfu,26,32,,Epfu,Lano,Laci,,25.28,0.96,13.22,2.65,6.79,40.81,24.97,2.75,0.49,0.96,147.37,Processed,BNP,9.86,,0.8,32,2024-07-07
FENLANDS_20240708_044110_000.wav,,1,Epfu,26,30,,Epfu,Lano,Laci,,27.26,0.93,12.73,1.99,11.43,52.9,26.64,5.04,0.71,1.75,87.5,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_044126_000.wav,1,1,Epfu,12,17,,Mylu,Epfu,,,25.55,0.67,11.61,1.46,6.71,41.85,25.44,3.44,0.56,1.14,149.08,Processed,BNP,14.31,,0.8,32,2024-07-07
FENLANDS_20240708_044144_000.wav,,1,Epfu,27,30,,Epfu,Lano,,,25.22,0.63,12.48,1.83,6.55,40.86,24.98,2.88,0.51,1.06,152.77,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_044203_000.wav,1,1,Epfu,18,18,,Epfu,Mylu,Myvo,,24.83,0.64,13.96,1.37,8.29,41.37,24.47,2.97,0.47,0.92,120.63,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_044219_000.wav,,1,Epfu,27,28,,Epfu,Laci,,,25.43,1.61,12.1,3.52,8.07,41.07,25.2,3.55,0.82,1.46,123.85,Processed,BNP,14.11,,0.8,32,2024-07-07
FENLANDS_20240708_044241_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-07-07
FENLANDS_20240708_044306_000.wav,1,,Mylu,21,25,,Mylu,,,,43.99,2.08,3.67,0.64,15.93,66.49,38.02,12.86,5.27,7.31,62.77,Processed,BNP,6.02,,0.8,32,2024-07-07
FENLANDS_20240708_044317_000.wav,1,1,Epfu,14,17,,Epfu,Mylu,Lano,,23.87,1.04,15.35,2.53,9.16,39.83,23.27,2.68,0.44,0.79,109.18,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_044333_000.wav,,1,Epfu,23,32,,Epfu,Lano,Laci,,25.27,1.66,11.85,3.42,7.75,49.78,24.44,5.88,1.01,2.28,129.04,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_044350_000.wav,1,1,Epfu,18,20,,Epfu,Mylu,Myvo,Lano,24.54,1.86,14.4,2.42,11.97,43.99,23.71,3.56,0.57,1.12,83.54,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_044405_000.wav,,1,Epfu,24,27,,Epfu,Laci,,,26.52,1.61,11.36,3.24,8.46,48.41,25.45,5.01,0.97,2.08,118.26,Processed,BNP,10.04,,0.8,32,2024-07-07
FENLANDS_20240708_044416_000.wav,,1,Epfu,22,32,,Epfu,Lano,Laci,,25.13,1.46,14.08,2.92,6.8,44.16,24.57,4.01,0.57,1.28,146.98,Processed,BNP,15,,0.8,32,2024-07-07
FENLANDS_20240708_044446_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,2,,0.8,32,2024-07-07
FENLANDS_20240708_044450_000.wav,1,,Mylu,15,22,,Mylu,Myvo,Labo,,41.45,1.59,4.35,1.03,10.05,65.83,37.08,12.66,4.37,6.35,99.5,Processed,BNP,6.02,,0.8,32,2024-07-07
FENLANDS_20240708_044534_000.wav,1,,Mylu,27,29,,Mylu,,,,42.26,1.69,3.48,0.62,9.7,68.85,36.42,14.89,6.48,8.79,103.12,Processed,BNP,8.01,,0.8,32,2024-07-07
FENLANDS_20240708_223040_000.wav,1,,,2,3,Mylu,Mylu,,,,43.43,0.22,2.66,0.25,11.7,67.99,36.6,16.57,7.76,10.82,85.5,Processed,BNP,3.99,,0.8,32,2024-07-08
FENLANDS_20240708_224015_000.wav,1,,,6,13,Mylu,Mylu,Myvo,,,44.75,1.45,3.03,0.36,13.4,75.29,37.3,20.12,8.05,12.38,74.62,Processed,BNP,5.76,,0.8,32,2024-07-08
FENLANDS_20240708_224151_000.wav,1,,,2,8,Labo/Myvo/Mylu,Labo,Myvo,Mylu,,42.45,1.23,3.34,0.47,10.21,56.37,38.92,6.46,2.27,4.4,97.95,Processed,BNP,3.99,,0.8,32,2024-07-08
FENLANDS_20240708_224243_000.wav,1,,Mylu,15,25,,Mylu,Myvo,,,42.73,0.78,3.93,0.35,11.82,65.2,36.96,12.73,4.27,6.38,84.59,Processed,BNP,8.01,,0.8,32,2024-07-08
FENLANDS_20240708_224257_000.wav,1,,,,1,,,,,,,,,,18.25,68.08,39.49,12.6,5.66,8.1,54.8,Processed,BNP,2,,0.8,32,2024-07-08
FENLANDS_20240708_224259_000.wav,1,,,3,3,Mylu,Mylu,,,,40.87,0.56,4.01,0.33,12.86,59.44,36.76,10.71,4.26,5.13,77.73,Processed,BNP,3.99,,0.8,32,2024-07-08
FENLANDS_20240708_224339_000.wav,1,,,3,5,Mylu,Mylu,,,,41.71,0.69,3.3,0.41,12.1,60.46,36.08,13.3,5.13,5.95,82.67,Processed,BNP,3.99,,0.8,32,2024-07-08
FENLANDS_20240708_224344_000.wav,1,,,1,2,Mylu/Myse,Myse,Mylu,,,40.12,1.11,3.22,0.87,9.59,61.12,35.82,12.26,6.27,8.33,104.3,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_224405_000.wav,1,,,,1,,,,,,,,,,9.46,63.09,37.89,15.54,6.48,9.99,105.7,Processed,BNP,3.99,,0.8,32,2024-07-08
FENLANDS_20240708_224457_000.wav,1,,Mylu,17,21,,Mylu,Myvo,Labo,Myev,39.39,1.46,5.62,0.56,10.63,66.07,34.08,12.8,3.01,4.7,94.07,Processed,BNP,6.48,,0.8,32,2024-07-08
FENLANDS_20240708_224519_000.wav,1,,,5,9,Mylu,Mylu,Myse,,,42.31,1.2,2.54,0.28,16.62,71.42,34.55,17.87,9.26,14.32,60.18,Processed,BNP,3.99,,0.8,32,2024-07-08
FENLANDS_20240708_224600_000.wav,1,,Mylu,20,28,,Mylu,Myvo,Labo,,40.32,0.97,5.24,0.68,9.9,64.89,35.67,8.94,2.95,4.9,101.05,Processed,BNP,7.4,,0.8,32,2024-07-08
FENLANDS_20240708_224610_000.wav,1,,,5,13,Mylu,Mylu,Myvo,,,41.12,1.17,4.58,0.76,8.22,65.67,36.03,11.89,3.98,5.99,121.65,Processed,BNP,3.99,,0.8,32,2024-07-08
FENLANDS_20240708_224648_000.wav,1,,,3,11,Mylu/Myvo,Myvo,Mylu,,,42.54,1.19,3.06,0.58,18.07,62.41,37.46,11.93,5.8,7.82,55.34,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_224657_000.wav,1,,Mylu,10,16,,Mylu,Myvo,,,41.59,1.27,3.86,0.74,11.03,62.86,36.66,12.27,4.73,6.25,90.67,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_224710_000.wav,1,,Mylu,18,24,,Mylu,Myvo,,,39.36,0.94,5.32,0.45,11.17,62.67,34.38,10.36,3.1,4.66,89.5,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_224717_000.wav,1,,,8,17,Mylu,Mylu,Labo,,,40.67,0.98,3.24,0.66,11.72,60.75,36.59,11.35,5.43,7.39,85.34,Processed,BNP,10.04,,0.8,32,2024-07-08
FENLANDS_20240708_224730_000.wav,1,,,14,28,Mylu,Mylu,Myvo,Labo,,40.01,1.22,4.19,0.92,10.69,63.96,34.71,13.86,4.64,6.72,93.56,Processed,BNP,8.63,,0.8,32,2024-07-08
FENLANDS_20240708_224803_000.wav,1,,Mylu,24,29,,Mylu,Labo,Myvo,,41.33,0.82,5.27,0.77,10.95,68.66,37.64,11.67,3.37,5.3,91.31,Processed,BNP,8.29,,0.8,32,2024-07-08
FENLANDS_20240708_224817_000.wav,1,,Mylu,21,26,,Mylu,Myvo,Myev,,37.34,0.89,5.86,0.78,16.45,67.54,33.22,12.28,3.21,5.12,60.79,Processed,BNP,6.35,,0.8,32,2024-07-08
FENLANDS_20240708_224829_000.wav,1,,,10,21,Myvo,Myvo,Mylu,,,40.61,1.2,4.21,0.55,11.65,62.15,36.27,9.64,4.32,6.02,85.84,Processed,BNP,10.04,,0.8,32,2024-07-08
FENLANDS_20240708_224909_000.wav,1,,,5,16,Myvo/Mylu,Myvo,Mylu,,,40.37,1.23,3.95,1.11,15.83,61.99,35.54,12.13,5.12,6.64,63.18,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_225008_000.wav,1,,Mylu,11,13,,Mylu,,,,43.63,0.33,3.11,0.28,11.73,67.9,35.75,15.53,6.35,8.82,85.25,Processed,BNP,3.99,,0.8,32,2024-07-08
FENLANDS_20240708_225023_000.wav,1,,,9,16,Mylu,Mylu,Myvo,,,42.83,1.28,3.35,0.68,14.23,64.21,37.7,12.97,5.85,7.59,70.27,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_225035_000.wav,1,,,3,8,Myvo,Myvo,Mylu,,,39.78,0.97,3.18,0.42,11.99,62.08,34.82,9.44,7.28,8.92,83.4,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_225132_000.wav,1,,,5,12,Mylu,Mylu,Myvo,Labo,,39.3,0.48,4.6,0.3,11.07,62.22,36.41,11.37,3.97,5.39,90.32,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_225158_000.wav,1,1,Epfu,11,11,,Epfu,Mylu,,,24.4,0.59,15.68,1.11,5.51,34.38,23.95,1.82,0.35,0.54,181.59,Processed,BNP,13.16,,0.8,32,2024-07-08
FENLANDS_20240708_225215_000.wav,1,,,7,18,Mylu,Myvo,Mylu,Labo,,38.19,1.01,4.45,0.77,11.68,61.17,34.41,12.85,3.97,6.14,85.61,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_225259_000.wav,1,,Mylu,25,30,,Mylu,Myvo,Labo,,41.84,1.89,4.91,0.4,29.22,69.36,37.97,12.96,3.77,5.9,34.22,Processed,BNP,10.14,,0.8,32,2024-07-08
FENLANDS_20240708_225354_000.wav,1,,Mylu,4,4,,Mylu,,,,43.51,0.32,2.74,0.39,21.09,61.25,36.63,10.65,6.81,7.82,47.42,Processed,BNP,3.99,,0.8,32,2024-07-08
FENLANDS_20240708_225433_000.wav,1,,,2,5,Mylu,Mylu,,,,39.72,0.57,2.66,0.36,11.9,59.09,33.43,12.59,6.27,8.86,84,Processed,BNP,6.02,,0.8,32,2024-07-08
FENLANDS_20240708_225522_000.wav,1,1,Myev,8,9,,Myev,Mylu,Epfu,,34.77,1.84,3.75,0.76,5.64,61.84,26.5,14.52,5.66,9.08,177.19,Processed,BNP,3.99,,0.8,32,2024-07-08
